MP,EDate,ETime,EPrice,XDate,XTime,XPrice,MAE,MAE_P,MAE_bn,MFE,MFE_P,MFE_Bn,FTE,ETD,MAEFE,MAEFE_p,MAEfe_nB,TradeRange,maxL2H,maxH2L,nBars,TradeN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380
1,10/20/2016,08:32,2159.25,10/20/2016,09:02,2153.25,-125,0,9,300,0,30,300,0,0,0,1,0,0,0,31,404,-25,-25,87.5,112.5,125,162.5,112.5,25,-100,-87.5,-87.5,-37.5,37.5,12.5,112.5,150,187.5,175,175,125,137.5,112.5,125,150,137.5,137.5,175,187.5,187.5,250,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10/25/2016,08:32,2148,10/25/2016,14:51,2151.5,-300,0,167,225,0,36,-175,-400,-75,0,167,0,0,0,380,405,37.5,62.5,25,-12.5,0,0,62.5,37.5,50,62.5,62.5,87.5,87.5,75,125,125,112.5,62.5,87.5,100,100,87.5,62.5,87.5,112.5,125,125,137.5,125,112.5,137.5,150,162.5,150,200,187.5,200,200,200,162.5,175,150,150,137.5,125,125,137.5,162.5,175,150,162.5,137.5,112.5,50,50,75,87.5,75,75,37.5,25,25,37.5,37.5,37.5,50,37.5,37.5,12.5,-12.5,-37.5,-25,-62.5,-137.5,-187.5,-187.5,-200,-212.5,-200,-175,-175,-175,-175,-187.5,-200,-225,-187.5,-175,-150,-150,-150,-125,-125,-112.5,-137.5,-125,-100,-125,-125,-112.5,-112.5,-137.5,-137.5,-125,-137.5,-112.5,-100,-100,-100,-137.5,-175,-187.5,-175,-150,-137.5,-125,-137.5,-87.5,-87.5,-112.5,-50,-50,-75,-75,-75,-50,-75,-62.5,-75,-100,-75,-50,-100,-125,-100,-100,-100,-125,-112.5,-112.5,-125,-125,-137.5,-137.5,-137.5,-125,-137.5,-150,-150,-150,-137.5,-112.5,-137.5,-137.5,-150,-162.5,-237.5,-225,-212.5,-187.5,-200,-187.5,-187.5,-212.5,-237.5,-275,-262.5,-225,-212.5,-200,-212.5,-225,-225,-212.5,-212.5,-237.5,-212.5,-250,-250,-250,-225,-225,-212.5,-200,-237.5,-250,-237.5,-212.5,-187.5,-200,-187.5,-212.5,-212.5,-187.5,-187.5,-137.5,-112.5,-112.5,-137.5,-150,-150,-137.5,-137.5,-137.5,-150,-137.5,-125,-150,-137.5,-150,-162.5,-162.5,-187.5,-150,-175,-125,-162.5,-162.5,-150,-162.5,-150,-162.5,-187.5,-150,-137.5,-125,-112.5,-112.5,-125,-112.5,-125,-112.5,-112.5,-112.5,-100,-125,-137.5,-137.5,-137.5,-137.5,-150,-162.5,-150,-112.5,-112.5,-125,-125,-112.5,-112.5,-100,-100,-100,-112.5,-112.5,-112.5,-75,-75,-75,-75,-62.5,-50,-50,-62.5,-75,-87.5,-87.5,-100,-87.5,-75,-87.5,-62.5,-50,-62.5,-75,-75,-75,-75,-62.5,-62.5,-37.5,-75,-100,-87.5,-87.5,-100,-87.5,-100,-112.5,-87.5,-112.5,-112.5,-75,-75,-100,-75,-87.5,-100,-112.5,-100,-112.5,-125,-137.5,-112.5,-137.5,-150,-150,-162.5,-150,-125,-137.5,-137.5,-137.5,-162.5,-137.5,-150,-137.5,-125,-125,-162.5,-162.5,-175,-162.5,-162.5,-175,-175,-187.5,-212.5,-200,-225,-212.5,-200,-187.5,-212.5,-237.5,-212.5,-200,-237.5,-225,-212.5,-225,-237.5,-225,-237.5,-225,-237.5,-237.5,-250,-237.5,-250,-225,-212.5,-212.5,-212.5,-225,-212.5,-175,-175,-162.5,-175,-175,-187.5,-187.5,-187.5,-175,-200,-212.5,-200,-200,-212.5,-200,-162.5,-175,-200,-212.5,-225,-212.5,-225,-212.5,-175,-175
1,11/11/2016,08:36,2181,11/11/2016,08:44,2175,-12.5,0,2,300,0,8,300,0,0,0,1,0,0,0,9,406,37.5,75,75,50,112.5,125,137.5,200,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11/16/2016,11:19,2195,11/16/2016,14:14,2189,-12.5,0,2,300,0,170,300,0,0,0,1,0,0,0,176,407,25,0,50,37.5,50,62.5,62.5,75,87.5,100,100,100,150,137.5,150,150,137.5,137.5,150,137.5,150,137.5,137.5,137.5,137.5,100,100,100,100,87.5,87.5,87.5,87.5,87.5,62.5,62.5,112.5,137.5,125,112.5,112.5,125,137.5,150,100,87.5,75,75,75,62.5,37.5,50,50,62.5,87.5,87.5,112.5,87.5,37.5,75,87.5,62.5,25,25,12.5,62.5,62.5,75,62.5,75,87.5,87.5,100,87.5,112.5,100,112.5,87.5,87.5,125,137.5,150,137.5,112.5,137.5,137.5,137.5,137.5,137.5,125,100,100,112.5,125,150,137.5,150,162.5,162.5,150,137.5,137.5,137.5,125,137.5,137.5,175,150,162.5,175,187.5,162.5,150,137.5,137.5,150,175,150,162.5,150,150,150,150,150,162.5,150,150,162.5,162.5,162.5,187.5,162.5,137.5,162.5,175,187.5,175,162.5,162.5,162.5,162.5,175,187.5,175,212.5,200,187.5,200,187.5,187.5,187.5,187.5,187.5,162.5,150,175,162.5,175,187.5,187.5,237.5,225,225,275,250,250,237.5,262.5,262.5,250,250,275,250,262.5,262.5,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11/23/2016,08:44,2219,11/23/2016,09:34,2213,-62.5,0,5,300,0,50,300,0,-12.5,0,5,0,0,0,51,408,25,25,-25,-12.5,-37.5,-12.5,0,37.5,0,25,25,25,37.5,37.5,50,37.5,25,37.5,62.5,62.5,37.5,62.5,100,112.5,112.5,162.5,125,125,112.5,100,87.5,62.5,125,125,150,162.5,175,175,175,187.5,175,187.5,212.5,200,212.5,212.5,212.5,237.5,237.5,275,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11/28/2016,08:32,2206.75,11/28/2016,14:51,2212.75,-300,0,375,225,0,61,-300,-525,-75,0,375,0,0,0,380,409,12.5,50,112.5,125,100,150,62.5,75,100,62.5,37.5,12.5,25,12.5,-25,0,-12.5,25,50,37.5,37.5,-12.5,50,75,100,75,50,75,62.5,75,50,37.5,37.5,62.5,50,75,62.5,87.5,100,112.5,100,112.5,100,87.5,62.5,62.5,37.5,25,12.5,50,25,12.5,12.5,25,25,12.5,25,50,75,112.5,200,162.5,162.5,125,75,62.5,62.5,62.5,75,37.5,0,-25,-25,-75,-75,-87.5,-62.5,-50,-50,-100,-87.5,-75,-62.5,-75,-100,-100,-150,-150,-150,-175,-150,-125,-112.5,-112.5,-112.5,-125,-150,-137.5,-150,-175,-162.5,-150,-162.5,-162.5,-150,-112.5,-112.5,-125,-112.5,-112.5,-150,-137.5,-125,-100,-87.5,-50,-62.5,-75,-87.5,-75,-87.5,-50,-50,-50,-50,-37.5,-75,-50,-75,-62.5,-87.5,-87.5,-100,-100,-87.5,-87.5,-62.5,-87.5,-125,-100,-125,-125,-112.5,-125,-100,-87.5,-62.5,-62.5,-50,12.5,0,0,-12.5,0,25,12.5,12.5,50,25,12.5,-12.5,-12.5,0,-12.5,0,0,12.5,12.5,25,37.5,37.5,37.5,25,25,37.5,0,12.5,37.5,50,37.5,75,87.5,162.5,125,100,100,87.5,100,87.5,75,75,75,50,62.5,50,50,37.5,62.5,75,87.5,87.5,75,62.5,62.5,62.5,87.5,87.5,87.5,87.5,62.5,87.5,75,50,25,37.5,25,25,25,37.5,25,25,25,25,37.5,25,25,37.5,37.5,12.5,50,50,25,37.5,0,25,12.5,12.5,25,25,37.5,25,0,37.5,37.5,62.5,50,62.5,50,50,37.5,37.5,62.5,62.5,50,50,37.5,37.5,50,62.5,50,50,37.5,37.5,50,50,62.5,50,62.5,25,50,50,50,50,50,75,87.5,100,75,75,62.5,62.5,75,62.5,50,50,75,50,37.5,50,25,25,25,0,12.5,37.5,25,12.5,-12.5,-25,-12.5,-37.5,0,0,0,-25,0,12.5,25,12.5,12.5,12.5,-12.5,-37.5,-25,-37.5,-25,-12.5,-37.5,-37.5,-62.5,-50,-62.5,-50,-37.5,-50,-37.5,-50,-50,-37.5,-75,-62.5,-50,-50,-50,-50,-50,-62.5,-62.5,-50,-50,-37.5,-37.5,-50,-37.5,-62.5,-62.5,-87.5,-50,-50,-87.5,-100,-87.5,-112.5,-112.5,-125,-162.5,-162.5,-212.5,-225,-212.5,-187.5,-162.5,-187.5,-200,-200,-162.5,-187.5,-187.5,-200,-212.5,-237.5,-237.5,-250,-287.5,-250,-262.5,-262.5,-275,-287.5,-300
1,11/29/2016,08:33,2224.75,11/29/2016,09:49,2218.75,-137.5,0,19,300,0,76,300,0,0,0,1,0,0,0,77,410,-12.5,62.5,100,112.5,137.5,137.5,150,150,87.5,62.5,50,100,62.5,0,-25,0,-25,-100,-87.5,-87.5,-75,-50,-62.5,-75,-50,-25,-62.5,-62.5,-12.5,-12.5,-25,-25,-25,0,25,12.5,37.5,25,75,50,62.5,62.5,50,62.5,62.5,62.5,37.5,87.5,137.5,125,112.5,125,125,112.5,100,75,75,75,100,150,137.5,125,112.5,112.5,100,125,125,137.5,150,187.5,187.5,175,200,212.5,225,237.5,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,01/05/2017,08:32,2283.25,01/05/2017,14:51,2281.5,-337.5,0,134,225,0,42,87.5,-137.5,-112.5,0,134,0,0,0,380,411,12.5,50,62.5,112.5,112.5,87.5,125,62.5,75,112.5,125,162.5,162.5,125,162.5,162.5,150,162.5,162.5,100,137.5,137.5,150,162.5,175,187.5,137.5,125,125,150,112.5,150,100,100,150,162.5,187.5,175,175,187.5,187.5,175,175,187.5,200,200,175,187.5,150,162.5,137.5,137.5,150,150,162.5,162.5,200,200,187.5,162.5,112.5,62.5,62.5,87.5,100,100,100,112.5,112.5,75,75,62.5,62.5,87.5,62.5,25,25,62.5,62.5,50,50,25,37.5,75,50,75,112.5,100,100,100,112.5,50,87.5,37.5,-50,-75,-137.5,-200,-150,-137.5,-137.5,-175,-200,-162.5,-162.5,-162.5,-137.5,-100,-112.5,-125,-125,-125,-162.5,-112.5,-137.5,-87.5,-87.5,-125,-125,-125,-100,-137.5,-175,-162.5,-150,-187.5,-200,-212.5,-187.5,-200,-225,-312.5,-300,-312.5,-325,-287.5,-262.5,-262.5,-287.5,-262.5,-287.5,-300,-275,-250,-250,-275,-237.5,-212.5,-237.5,-212.5,-212.5,-225,-225,-212.5,-250,-250,-237.5,-262.5,-275,-262.5,-275,-250,-262.5,-250,-225,-187.5,-150,-125,-112.5,-125,-137.5,-137.5,-150,-137.5,-112.5,-100,-112.5,-112.5,-125,-137.5,-137.5,-162.5,-162.5,-162.5,-175,-150,-150,-162.5,-125,-162.5,-162.5,-175,-187.5,-187.5,-187.5,-162.5,-150,-150,-162.5,-137.5,-112.5,-112.5,-100,-112.5,-87.5,-100,-112.5,-112.5,-112.5,-100,-100,-112.5,-112.5,-87.5,-112.5,-75,-37.5,-75,-37.5,-37.5,-50,-62.5,-62.5,-50,-50,-37.5,-37.5,-62.5,-50,-50,-62.5,-25,-25,-62.5,-62.5,-87.5,-75,-87.5,-75,-75,-75,-100,-100,-112.5,-75,-50,-37.5,-62.5,-75,-100,-87.5,-75,-75,-100,-75,-62.5,-62.5,-62.5,-62.5,-62.5,-87.5,-62.5,-62.5,-75,-62.5,-50,-50,-50,-75,-37.5,0,-25,-25,0,-25,-50,-25,-25,-25,25,12.5,0,25,25,62.5,50,25,25,25,37.5,12.5,12.5,25,37.5,25,12.5,12.5,12.5,25,12.5,12.5,25,-12.5,-25,-25,-12.5,0,-12.5,-12.5,0,-25,-12.5,-50,-37.5,-37.5,-50,-62.5,-50,-25,-50,-50,-25,-37.5,-12.5,-25,-25,-12.5,-50,-62.5,-25,-12.5,0,0,12.5,-25,-12.5,-25,-12.5,-25,-25,0,0,0,25,37.5,12.5,25,12.5,0,12.5,12.5,12.5,37.5,75,75,62.5,37.5,87.5,87.5,87.5,100,87.5,100,75,75,62.5,37.5,62.5,62.5,62.5,50,50,37.5,37.5,62.5,87.5,87.5,87.5,87.5,87.5
1,01/09/2017,08:32,2284.25,01/09/2017,14:51,2285.25,-187.5,0,15,150,0,110,-50,-200,-125,0,15,0,0,0,380,412,25,25,-50,0,-75,-75,-50,-25,25,-25,-50,-137.5,-125,-125,-162.5,-150,-137.5,-75,-87.5,-87.5,-37.5,-25,-25,-50,-37.5,-50,-50,-62.5,-62.5,-25,-62.5,-100,-112.5,-100,-137.5,-150,-112.5,-100,-125,-137.5,-150,-112.5,-125,-112.5,-137.5,-75,-62.5,-100,-62.5,-37.5,-25,-25,-37.5,-25,-37.5,-62.5,-50,-37.5,-25,-37.5,-50,-37.5,-12.5,-25,-75,-37.5,-62.5,-37.5,-37.5,-12.5,-25,-12.5,12.5,-25,-50,-50,-37.5,-12.5,12.5,25,62.5,75,87.5,75,75,87.5,87.5,87.5,100,50,50,62.5,50,37.5,62.5,50,87.5,112.5,75,75,50,50,75,87.5,75,75,62.5,87.5,125,137.5,137.5,125,125,87.5,75,62.5,62.5,100,100,87.5,87.5,62.5,50,62.5,87.5,62.5,50,37.5,50,62.5,12.5,25,-12.5,-12.5,0,0,12.5,12.5,25,25,12.5,12.5,12.5,12.5,25,25,0,0,37.5,25,12.5,0,0,25,62.5,50,62.5,75,50,75,75,50,50,37.5,25,-12.5,0,-37.5,-25,-12.5,12.5,-12.5,12.5,12.5,12.5,25,25,37.5,37.5,25,50,62.5,37.5,37.5,37.5,25,25,25,12.5,50,37.5,50,50,50,50,62.5,50,62.5,62.5,50,75,87.5,75,87.5,100,87.5,75,75,87.5,100,87.5,87.5,62.5,62.5,50,62.5,62.5,62.5,50,25,50,62.5,37.5,50,37.5,37.5,37.5,50,50,25,37.5,50,25,12.5,0,-12.5,-37.5,-25,-25,-37.5,-37.5,-37.5,-25,-25,-50,-37.5,-25,-25,-37.5,-37.5,-37.5,0,0,12.5,-12.5,0,0,0,12.5,-12.5,-12.5,-25,0,0,-12.5,-25,-25,-37.5,0,0,0,-12.5,-12.5,0,12.5,12.5,0,-25,-37.5,-112.5,-112.5,-100,-87.5,-87.5,-75,-75,-75,-75,-75,-75,-100,-100,-87.5,-87.5,-75,-100,-112.5,-75,-62.5,-87.5,-100,-125,-112.5,-137.5,-87.5,-87.5,-87.5,-112.5,-137.5,-137.5,-137.5,-137.5,-137.5,-150,-137.5,-137.5,-137.5,-150,-125,-125,-112.5,-100,-100,-125,-100,-125,-125,-100,-100,-87.5,-62.5,-87.5,-87.5,-100,-100,-87.5,-75,-87.5,-100,-87.5,-75,-75,-87.5,-75,-112.5,-112.5,-87.5,-87.5,-87.5,-87.5,-75,-75,-75,-112.5,-87.5,-75,-50,0,-12.5,-12.5,0,0,-25,-25,-25,-25,-37.5,-25,-25,-12.5,-12.5,-12.5,-25,-37.5,-62.5,-87.5,-75,-75,-50,-50
1,01/10/2017,08:32,2294.25,01/10/2017,10:05,2288.25,-187.5,0,22,300,0,93,300,0,-150,0,22,0,0,0,94,413,-25,-50,-25,-12.5,0,-25,12.5,-12.5,-37.5,-62.5,-100,-87.5,-62.5,-62.5,-62.5,-50,-62.5,-50,-25,37.5,12.5,-112.5,-137.5,-137.5,-125,-112.5,-75,-62.5,-50,-50,-37.5,-12.5,12.5,-12.5,25,-12.5,-12.5,0,-25,-12.5,-62.5,-37.5,-62.5,-12.5,-12.5,-12.5,-37.5,-37.5,-75,-37.5,-25,-25,-12.5,-25,-25,-12.5,0,12.5,25,37.5,112.5,87.5,100,125,100,75,87.5,87.5,87.5,87.5,87.5,100,87.5,87.5,75,137.5,137.5,87.5,100,125,125,162.5,175,162.5,200,175,175,150,137.5,175,187.5,212.5,250,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,01/11/2017,10:29,2292.75,01/11/2017,11:12,2286.75,-337.5,0,11,300,0,33,300,0,-212.5,0,11,0,0,0,44,414,-12.5,-37.5,-125,-87.5,-200,-137.5,-87.5,-100,-162.5,-300,-225,-187.5,-175,-162.5,-125,-137.5,-37.5,-75,-50,12.5,-12.5,-37.5,-37.5,-50,-37.5,-25,87.5,62.5,87.5,112.5,137.5,225,287.5,200,212.5,225,237.5,262.5,250,212.5,175,200,275,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,01/12/2017,08:32,2268,01/12/2017,09:06,2275,-350,0,34,62.5,0,3,-350,-412.5,-275,0,34,0,0,0,35,415,0,-12.5,0,25,-25,-37.5,0,-50,-125,-125,-62.5,-75,-75,-112.5,-137.5,-100,-62.5,-125,-125,-237.5,-250,-187.5,-162.5,-175,-225,-225,-200,-162.5,-187.5,-187.5,-225,-325,-275,-325,-350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,01/16/2017,08:55,2285,01/16/2017,12:00,2285,-37.5,0,186,87.5,0,94,0,-87.5,0,0,1,0,0,0,186,416,12.5,-12.5,0,0,-12.5,-25,-12.5,-12.5,12.5,0,-12.5,0,0,-12.5,-12.5,-12.5,-12.5,0,0,12.5,0,0,-12.5,0,12.5,25,12.5,12.5,0,25,12.5,12.5,12.5,12.5,0,25,12.5,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,12.5,12.5,12.5,25,37.5,37.5,37.5,37.5,37.5,37.5,37.5,25,25,37.5,25,37.5,37.5,37.5,50,50,50,37.5,25,37.5,25,37.5,25,37.5,25,12.5,25,37.5,25,37.5,50,37.5,37.5,37.5,37.5,50,50,50,75,75,75,75,87.5,62.5,50,50,50,50,50,25,37.5,50,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,50,50,50,50,62.5,50,50,50,50,37.5,37.5,37.5,37.5,37.5,50,50,37.5,37.5,37.5,37.5,50,50,62.5,62.5,50,37.5,37.5,25,25,12.5,12.5,25,37.5,37.5,37.5,37.5,25,37.5,37.5,25,25,25,25,25,25,50,50,62.5,62.5,75,62.5,50,50,62.5,62.5,75,62.5,62.5,62.5,50,50,50,25,12.5,12.5,0,0,0,-12.5,25,25,12.5,0,-25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,01/17/2017,08:36,2292.25,01/17/2017,09:18,2286.25,-75,0,13,300,0,42,300,0,0,0,1,0,0,0,43,417,-12.5,12.5,12.5,12.5,12.5,25,25,37.5,25,12.5,-25,-37.5,-62.5,-37.5,12.5,12.5,-25,-37.5,0,12.5,12.5,25,50,50,-25,12.5,-50,-25,0,12.5,-25,25,87.5,162.5,162.5,162.5,200,175,175,162.5,237.5,250,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,01/23/2017,08:32,2292.5,01/23/2017,08:41,2286.5,0,0,1,300,0,9,300,0,0,0,1,0,0,0,10,418,12.5,25,100,125,187.5,225,212.5,212.5,250,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
